data;totale;settore
09-01-2017;123.6935;Nuoto
09-01-2017;5010.5160000000005;Pesca
09-01-2017;9404.422999999999;Sci
09-01-2017;3290.7839999999997;Snowboard
09-01-2017;412.587;Trekking
10-01-2017;185.85;Basket
10-01-2017;2959.558;Calcio
10-01-2017;6036.821000000001;Casual
10-01-2017;516.25;Fitness
10-01-2017;3894.2595999999994;Pesca
10-01-2017;1643.74;Running
10-01-2017;4554.564;Sci
10-01-2017;5971.98;Snowboard
10-01-2017;970.3435000000001;Trekking
11-01-2017;614.957;Bambino
11-01-2017;3290.9905;Calcio
11-01-2017;12177.305;Casual
11-01-2017;204.435;Danza
11-01-2017;1897.9415;Fitness
11-01-2017;74.34;Nuoto
11-01-2017;6537.996499999999;Pesca
11-01-2017;619.5;Running
11-01-2017;7015.630999999999;Sci
11-01-2017;949.9;Snowboard
11-01-2017;309.75;Trekking
12-01-2017;1751.12;Bambino
12-01-2017;536.487;Basket
12-01-2017;6939.845499999999;Calcio
12-01-2017;11093.18;Casual
12-01-2017;3131.9442;Fitness
12-01-2017;3395.8099;Pesca
12-01-2017;619.5;Running
12-01-2017;2567.621;Sci
12-01-2017;804.9369999999999;Snowboard
12-01-2017;115.64;Tennis
12-01-2017;1113.8609999999999;Trekking
13-01-2017;4819.090499999999;Bambino
13-01-2017;4140.1185000000005;Calcio
13-01-2017;6707.946;Casual
13-01-2017;491.057;Fitness
13-01-2017;255.647;Nuoto
13-01-2017;6615.2275;Pesca
13-01-2017;1047.781;Running
13-01-2017;3320.52;Sci
13-01-2017;982.94;Snowboard
13-01-2017;619.5;Trekking
14-01-2017;2543.254;Bambino
14-01-2017;329.987;Basket
14-01-2017;4955.380499999999;Calcio
14-01-2017;3410.1409999999996;Casual
14-01-2017;278.36199999999997;Fitness
14-01-2017;206.087;Mare
14-01-2017;6297.4653;Pesca
14-01-2017;3664.136;Sci
14-01-2017;1866.3470000000002;Snowboard
14-01-2017;3737.65;Trekking
15-01-2017;247.387;Bambino
15-01-2017;268.2435;Basket
15-01-2017;6135.3215;Calcio
15-01-2017;8700.671;Casual
15-01-2017;71.862;Ciclismo
15-01-2017;866.887;Fitness
15-01-2017;458.01699999999994;Mare
15-01-2017;5366.315500000001;Pesca
15-01-2017;2048.48;Running
15-01-2017;10723.957999999999;Sci
15-01-2017;3542.714;Snowboard
15-01-2017;173.047;Trekking
16-01-2017;73.92699999999999;Bambino
16-01-2017;330.19350000000003;Basket
16-01-2017;5375.4015;Calcio
16-01-2017;6804.3815;Casual
16-01-2017;1731.0894999999998;Fitness
16-01-2017;69.797;Mare
16-01-2017;119.357;Nuoto
16-01-2017;4619.4463;Pesca
16-01-2017;1362.6934999999999;Running
16-01-2017;4989.453;Sci
16-01-2017;4344.76;Snowboard
16-01-2017;627.347;Trekking
17-01-2017;82.187;Arti marziali
17-01-2017;2906.4874999999997;Calcio
17-01-2017;4773.454;Casual
17-01-2017;2133.3515;Fitness
17-01-2017;26.845;Nuoto
17-01-2017;4314.611000000001;Pesca
17-01-2017;1280.3;Running
17-01-2017;5170.76;Sci
17-01-2017;3179.274;Snowboard
17-01-2017;949.487;Trekking
18-01-2017;238.714;Bambino
18-01-2017;660.3870000000001;Basket
18-01-2017;2848.461;Calcio
18-01-2017;4867.205;Casual
18-01-2017;3316.5965;Fitness
18-01-2017;3228.008;Pesca
18-01-2017;780.1569999999999;Running
18-01-2017;1858.4999999999998;Sci
18-01-2017;1233.2179999999998;Snowboard
18-01-2017;2065;Trekking
19-01-2017;2366.49;Bambino
19-01-2017;2877.7839999999997;Calcio
19-01-2017;2918.4645;Casual
19-01-2017;40.887;Ciclismo
19-01-2017;682.9781;Fitness
19-01-2017;49.147;Nuoto
19-01-2017;4425.6667;Pesca
19-01-2017;2250.85;Running
19-01-2017;12094.705;Sci
19-01-2017;821.87;Snowboard
20-01-2017;2974.426;Calcio
20-01-2017;3245.767;Casual
20-01-2017;709.947;Fitness
20-01-2017;250.89749999999998;Nuoto
20-01-2017;3772.7137;Pesca
20-01-2017;598.85;Running
20-01-2017;9413.921999999999;Sci
20-01-2017;3538.997;Snowboard
20-01-2017;128.03;Trekking
21-01-2017;330.19350000000003;Basket
21-01-2017;2023.7;Calcio
21-01-2017;2760.2855;Casual
21-01-2017;1358.77;Fitness
21-01-2017;3392.7949999999996;Pesca
21-01-2017;474.95;Running
21-01-2017;2717.953;Sci
21-01-2017;2870.3500000000004;Snowboard
21-01-2017;578.1999999999999;Trekking
22-01-2017;1598.31;Bambino
22-01-2017;133.1512;Basket
22-01-2017;4858.119000000001;Calcio
22-01-2017;4627.8715;Casual
22-01-2017;1184.4839999999997;Fitness
22-01-2017;258.125;Mare
22-01-2017;4441.897599999999;Pesca
22-01-2017;3176.796;Sci
22-01-2017;1462.0199999999998;Snowboard
22-01-2017;660.8;Trekking
23-01-2017;61.537;Baseball
23-01-2017;7455.476000000001;Calcio
23-01-2017;3525.1615;Casual
23-01-2017;5927.8715999999995;Fitness
23-01-2017;216.825;Nuoto
23-01-2017;7310.595600000001;Pesca
23-01-2017;701.687;Running
23-01-2017;4313.785;Sci
23-01-2017;3167.71;Snowboard
23-01-2017;319.66200000000003;Tennis
23-01-2017;660.387;Trekking
24-01-2017;96.1051;Basket
24-01-2017;3900.5784999999996;Calcio
24-01-2017;3294.5009999999997;Casual
24-01-2017;35.105;Ciclismo
24-01-2017;1051.911;Fitness
24-01-2017;4947.6987;Pesca
24-01-2017;4064.333;Sci
24-01-2017;2493.281;Snowboard
24-01-2017;130.095;Tennis
24-01-2017;1386.441;Trekking
25-01-2017;247.387;Bambino
25-01-2017;268.2435;Basket
25-01-2017;3990.406;Calcio
25-01-2017;3583.3945;Casual
25-01-2017;18.172;Ciclismo
25-01-2017;1822.156;Fitness
25-01-2017;189.77349999999998;Nuoto
25-01-2017;3692.633;Pesca
25-01-2017;1027.5439999999999;Running
25-01-2017;2149.665;Sci
25-01-2017;1108.492;Snowboard
25-01-2017;453.47400000000005;Trekking
26-01-2017;6558.853;Calcio
26-01-2017;3856.3875;Casual
26-01-2017;1787.051;Fitness
26-01-2017;36.963499999999996;Nuoto
26-01-2017;3536.1059999999993;Pesca
26-01-2017;714.077;Running
26-01-2017;1020.936;Sci
26-01-2017;1941.1;Snowboard
26-01-2017;351.05;Tennis
26-01-2017;1523.5569999999998;Trekking
27-01-2017;235.6991;Arti marziali
27-01-2017;2620.072;Calcio
27-01-2017;3939.607;Casual
27-01-2017;746.9105000000001;Fitness
27-01-2017;49.56;Nuoto
27-01-2017;47.7841;Pattini
27-01-2017;1715.9737;Pesca
27-01-2017;759.92;Running
27-01-2017;300.664;Sci
27-01-2017;412.7935;Trekking
27-01-2017;144.137;Volley
28-01-2017;1658.4015;Calcio
28-01-2017;1783.7469999999998;Casual
28-01-2017;106.96699999999998;Fitness
28-01-2017;53.277;Mare
28-01-2017;106.96699999999998;Nuoto
28-01-2017;2995.902;Pesca
28-01-2017;1614.004;Sci
29-01-2017;2500.5085;Calcio
29-01-2017;3794.4375;Casual
29-01-2017;1873.3679999999997;Fitness
29-01-2017;5351.5714;Pesca
29-01-2017;619.5;Running
29-01-2017;578.2;Sci
29-01-2017;206.087;Snowboard
29-01-2017;35.105;Tennis
30-01-2017;189.98000000000002;Bambino
30-01-2017;2731.995;Calcio
30-01-2017;3989.167;Casual
30-01-2017;1624.6181;Fitness
30-01-2017;172.634;Nuoto
30-01-2017;5060.9846;Pesca
30-01-2017;1701.56;Sci
30-01-2017;6005.0199999999995;Snowboard
30-01-2017;123.487;Subacquea
30-01-2017;73.101;Trekking
31-01-2017;99.12;Arti marziali
31-01-2017;577.5805;Basket
31-01-2017;2417.9084999999995;Calcio
31-01-2017;2353.687;Casual
31-01-2017;2380.5319999999997;Fitness
31-01-2017;7382.7054;Pesca
31-01-2017;763.637;Running
31-01-2017;2364.8379999999997;Sci
31-01-2017;4926.263999999999;Snowboard
31-01-2017;164.78699999999998;Tennis
01-02-2017;144.54999999999998;Bambino
01-02-2017;3619.945;Calcio
01-02-2017;3699.0344999999998;Casual
01-02-2017;758.1441;Fitness
01-02-2017;111.097;Nuoto
01-02-2017;4671.0713;Pesca
01-02-2017;1792.42;Running
01-02-2017;206.087;Sci
01-02-2017;2184.357;Snowboard
01-02-2017;351.05;Tennis
01-02-2017;287.861;Trekking
02-02-2017;1395.527;Bambino
02-02-2017;96.1051;Basket
02-02-2017;3671.5699999999997;Calcio
02-02-2017;4442.6410000000005;Casual
02-02-2017;708.2950000000001;Fitness
02-02-2017;82.187;Mare
02-02-2017;3972.2753000000002;Pesca
02-02-2017;1469.2475;Running
02-02-2017;2750.167;Sci
02-02-2017;351.05;Snowboard
03-02-2017;3661.245;Calcio
03-02-2017;1342.0435;Casual
03-02-2017;2100.518;Fitness
03-02-2017;22.5085;Nuoto
03-02-2017;3431.6170000000006;Pesca
03-02-2017;42.415099999999995;Ping-pong
03-02-2017;1011.0239999999999;Running
03-02-2017;1743.6860000000001;Sci
03-02-2017;1526.8609999999999;Snowboard
04-02-2017;2154.621;Calcio
04-02-2017;1052.5304999999998;Casual
04-02-2017;915.2080000000001;Fitness
04-02-2017;2411.4656999999997;Pesca
04-02-2017;666.9949999999999;Sci
04-02-2017;614.957;Snowboard
05-02-2017;1944.404;Calcio
05-02-2017;2332.4175;Casual
05-02-2017;1454.9990000000003;Fitness
05-02-2017;239.127;Mare
05-02-2017;106.96699999999998;Nuoto
05-02-2017;807.828;Pattini
05-02-2017;5256.622699999999;Pesca
05-02-2017;714.077;Running
05-02-2017;1538.4250000000002;Sci
05-02-2017;3377.1009999999997;Snowboard
06-02-2017;128.03;Basket
06-02-2017;3804.556;Calcio
06-02-2017;5655.622;Casual
06-02-2017;860.8985;Fitness
06-02-2017;5779.4807;Pesca
06-02-2017;1638.3709999999999;Running
06-02-2017;4789.974;Sci
06-02-2017;284.96999999999997;Snowboard
06-02-2017;908.6;Trekking
07-02-2017;392.1435;Basket
07-02-2017;4477.333;Calcio
07-02-2017;3923.0870000000004;Casual
07-02-2017;1269.562;Fitness
07-02-2017;3152.0986000000003;Pesca
07-02-2017;56.168;Running
07-02-2017;5252.534000000001;Sci
07-02-2017;5487.530999999999;Snowboard
07-02-2017;2394.987;Trekking
08-02-2017;656.67;Bambino
08-02-2017;2183.944;Calcio
08-02-2017;6737.269;Casual
08-02-2017;1262.128;Fitness
08-02-2017;6507.434499999999;Pesca
08-02-2017;602.98;Running
08-02-2017;1051.9109999999998;Sci
08-02-2017;391.937;Snowboard
08-02-2017;702.1;Tennis
08-02-2017;82.187;Volley
09-02-2017;5914.366499999999;Calcio
09-02-2017;2645.8845;Casual
09-02-2017;1753.3915000000002;Fitness
09-02-2017;53.69;Golf
09-02-2017;164.78699999999998;Nuoto
09-02-2017;2190.3455;Pesca
09-02-2017;697.97;Sci
09-02-2017;49.147;Subacquea
09-02-2017;144.137;Volley
10-02-2017;3936.9224999999997;Calcio
10-02-2017;2580.011;Casual
10-02-2017;1272.866;Fitness
10-02-2017;57.82;Nuoto
10-02-2017;3395.6034;Pesca
10-02-2017;2023.7;Running
10-02-2017;6921.467;Sci
10-02-2017;1040.76;Snowboard
10-02-2017;742.9869999999999;Trekking
11-02-2017;4788.322;Calcio
11-02-2017;4405.4710000000005;Casual
11-02-2017;507.577;Fitness
11-02-2017;342.1705;Nuoto
11-02-2017;3123.4777000000004;Pesca
11-02-2017;4228.706999999999;Sci
11-02-2017;320.075;Snowboard
11-02-2017;577.374;Trekking
12-02-2017;144.54999999999998;Bambino
12-02-2017;850.78;Calcio
12-02-2017;2485.8469999999998;Casual
12-02-2017;507.164;Fitness
12-02-2017;106.96699999999998;Nuoto
12-02-2017;329.987;Pattini
12-02-2017;4655.749;Pesca
12-02-2017;5105.919;Sci
12-02-2017;908.1869999999999;Trekking
13-02-2017;614.957;Bambino
13-02-2017;4056.486;Calcio
13-02-2017;1387.267;Casual
13-02-2017;176.351;Ciclismo
13-02-2017;1481.018;Fitness
13-02-2017;6098.151499999999;Pesca
13-02-2017;574.0699999999999;Running
13-02-2017;2072.0209999999997;Snowboard
14-02-2017;61.537;Baseball
14-02-2017;103.25;Basket
14-02-2017;4071.767;Calcio
14-02-2017;3053.9285;Casual
14-02-2017;206.087;Freccette
14-02-2017;872.2560000000001;Nuoto
14-02-2017;6311.011699999999;Pesca
14-02-2017;268.45;Running
14-02-2017;164.78699999999998;Sci
14-02-2017;784.6999999999999;Snowboard
14-02-2017;82.187;Volley
15-02-2017;128.03;Basket
15-02-2017;8461.957;Calcio
15-02-2017;908.187;Casual
15-02-2017;564.2406;Fitness
15-02-2017;109.858;Nuoto
15-02-2017;1870.0639999999999;Pesca
15-02-2017;1395.94;Sci
15-02-2017;1461.607;Snowboard
15-02-2017;1435.5879999999997;Trekking
16-02-2017;5938.9400000000005;Calcio
16-02-2017;3683.547;Casual
16-02-2017;1284.017;Fitness
16-02-2017;26.845;Nuoto
16-02-2017;2359.2212;Pesca
16-02-2017;2308.257;Running
16-02-2017;2094.736;Sci
16-02-2017;351.05;Tennis
16-02-2017;1734.187;Trekking
17-02-2017;330.19350000000003;Basket
17-02-2017;1391.397;Calcio
17-02-2017;1630.524;Casual
17-02-2017;44.604;Ciclismo
17-02-2017;228.80199999999996;Fitness
17-02-2017;206.087;Freccette
17-02-2017;45.017;Nuoto
17-02-2017;3166.016699999999;Pesca
17-02-2017;2238.46;Running
17-02-2017;8210.027;Sci
17-02-2017;763.637;Snowboard
17-02-2017;659.974;Tennis
17-02-2017;1610.6999999999998;Trekking
18-02-2017;371.28700000000003;Basket
18-02-2017;2233.2975;Calcio
18-02-2017;969.7239999999999;Casual
18-02-2017;179.4485;Fitness
18-02-2017;3724.6404999999995;Pesca
18-02-2017;1796.55;Running
18-02-2017;2576.294;Sci
18-02-2017;577.374;Snowboard
18-02-2017;206.087;Tennis
18-02-2017;1300.9499999999998;Trekking
19-02-2017;404.327;Bambino
19-02-2017;2558.7415;Calcio
19-02-2017;2286.1615;Casual
19-02-2017;311.815;Fitness
19-02-2017;234.99699999999999;Nuoto
19-02-2017;47.7841;Pattini
19-02-2017;4348.5596000000005;Pesca
19-02-2017;4996.061;Sci
19-02-2017;243.67;Snowboard
19-02-2017;2441.243;Trekking
20-02-2017;82.39349999999999;Bambino
20-02-2017;1321.187;Basket
20-02-2017;7211.5995;Calcio
20-02-2017;2332.2110000000002;Casual
20-02-2017;692.188;Fitness
20-02-2017;353.32149999999996;Nuoto
20-02-2017;4060.616;Pesca
20-02-2017;524.51;Running
20-02-2017;103.25;Sci
20-02-2017;1390.984;Snowboard
20-02-2017;30.974999999999998;Tennis
20-02-2017;1280.3;Trekking
21-02-2017;280.84;Bambino
21-02-2017;371.28700000000003;Basket
21-02-2017;5278.511699999999;Calcio
21-02-2017;2249.4045;Casual
21-02-2017;213.108;Danza
21-02-2017;1930.8576;Fitness
21-02-2017;4283.1817;Pesca
21-02-2017;968.4849999999999;Running
21-02-2017;144.54999999999998;Snowboard
21-02-2017;20.9391;Tennis
22-02-2017;371.28700000000003;Basket
22-02-2017;2340.884;Calcio
22-02-2017;4991.105;Casual
22-02-2017;1723.862;Fitness
22-02-2017;99.12;Mare
22-02-2017;2458.2172999999993;Pesca
22-02-2017;1419.8940000000002;Running
22-02-2017;3100.391;Sci
22-02-2017;288.687;Skateboard
22-02-2017;1540.49;Snowboard
23-02-2017;1177.05;Bambino
23-02-2017;821.87;Basket
23-02-2017;2723.5285;Calcio
23-02-2017;2294.8345;Casual
23-02-2017;3856.1809999999996;Fitness
23-02-2017;436.128;Nuoto
23-02-2017;1994.2531;Pesca
23-02-2017;206.087;Running
23-02-2017;639.3240000000001;Sci
23-02-2017;1606.57;Snowboard
23-02-2017;908.6;Trekking
24-02-2017;206.2935;Basket
24-02-2017;4903.136;Calcio
24-02-2017;3092.544;Casual
24-02-2017;1104.362;Fitness
24-02-2017;156.73350000000002;Nuoto
24-02-2017;230.867;Pattini
24-02-2017;8477.3619;Pesca
24-02-2017;1796.137;Sci
24-02-2017;1928.297;Snowboard
24-02-2017;214.2231;Tennis
24-02-2017;743.4;Trekking
25-02-2017;3479.938;Calcio
25-02-2017;2234.1234999999997;Casual
25-02-2017;1156.4;Fitness
25-02-2017;342.1705;Nuoto
25-02-2017;2370.62;Pesca
25-02-2017;156.94;Running
25-02-2017;656.67;Sci
25-02-2017;103.25;Snowboard
26-02-2017;371.28700000000003;Basket
26-02-2017;2239.286;Calcio
26-02-2017;3178.861;Casual
26-02-2017;494.774;Fitness
26-02-2017;185.64350000000002;Nuoto
26-02-2017;2918.8774999999996;Pesca
26-02-2017;804.937;Running
26-02-2017;594.307;Sci
26-02-2017;697.97;Snowboard
27-02-2017;74.6291;Baseball
27-02-2017;412.587;Basket
27-02-2017;3117.3240000000005;Calcio
27-02-2017;2163.0875;Casual
27-02-2017;1721.797;Fitness
27-02-2017;24.366999999999997;Nuoto
27-02-2017;3984.458799999999;Pesca
27-02-2017;329.987;Running
27-02-2017;1077.1039999999998;Sci
27-02-2017;103.25;Snowboard
28-02-2017;363.027;Bambino
28-02-2017;513.3177;Basket
28-02-2017;2905.0420000000004;Calcio
28-02-2017;2576.5005;Casual
28-02-2017;1585.7961;Fitness
28-02-2017;5684.821099999999;Pesca
28-02-2017;846.65;Running
28-02-2017;2571.7509999999997;Sci
28-02-2017;40.887;Snowboard
28-02-2017;70.00349999999999;Trekking
01-03-2017;207.61509999999998;Basket
01-03-2017;3510.9130000000005;Calcio
01-03-2017;4951.044;Casual
01-03-2017;342.1705;Fitness
01-03-2017;123.6935;Nuoto
01-03-2017;3751.8158999999996;Pesca
01-03-2017;408.457;Running
01-03-2017;1176.2240000000002;Sci
01-03-2017;821.87;Snowboard
01-03-2017;784.6999999999999;Tennis
01-03-2017;908.6;Trekking
02-03-2017;288.8935;Bambino
02-03-2017;309.75;Basket
02-03-2017;2343.775;Calcio
02-03-2017;2010.484;Casual
02-03-2017;330.1935;Fitness
02-03-2017;5175.633400000001;Pesca
02-03-2017;695.492;Sci
02-03-2017;982.9399999999999;Snowboard
02-03-2017;288.687;Trekking
03-03-2017;2476.348;Calcio
03-03-2017;2310.7349999999997;Casual
03-03-2017;948.6610000000001;Fitness
03-03-2017;3572.9456000000005;Pesca
03-03-2017;1193.57;Running
03-03-2017;206.087;Snowboard
04-03-2017;640.15;Bambino
04-03-2017;1324.904;Calcio
04-03-2017;3830.7814999999996;Casual
04-03-2017;1576.834;Fitness
04-03-2017;2422.2450000000003;Pesca
04-03-2017;1189.4399999999998;Running
04-03-2017;2634.527;Sci
04-03-2017;1295.1680000000001;Snowboard
04-03-2017;1688.3439999999998;Trekking
05-03-2017;5796.661499999999;Calcio
05-03-2017;7191.6103;Casual
05-03-2017;1221.9431;Fitness
05-03-2017;65.667;Nuoto
05-03-2017;4305.0707;Pesca
05-03-2017;660.387;Running
05-03-2017;619.5;Sci
05-03-2017;412.587;Trekking
06-03-2017;247.387;Basket
06-03-2017;3471.4715;Calcio
06-03-2017;4504.3845;Casual
06-03-2017;1873.781;Fitness
06-03-2017;41.0935;Nuoto
06-03-2017;2838.0947;Pesca
06-03-2017;2168.25;Running
07-03-2017;185.85;Bambino
07-03-2017;6677.590499999999;Calcio
07-03-2017;4408.9815;Casual
07-03-2017;2970.3786;Fitness
07-03-2017;78.05699999999999;Nuoto
07-03-2017;3888.0233000000003;Pesca
07-03-2017;743.4;Running
07-03-2017;4394.32;Sci
07-03-2017;1217.937;Snowboard
07-03-2017;309.75;Trekking
08-03-2017;5052.0225;Calcio
08-03-2017;2712.997;Casual
08-03-2017;105.315;Ciclismo
08-03-2017;319.66200000000003;Fitness
08-03-2017;40.887;Mare
08-03-2017;47.7841;Pattini
08-03-2017;3913.4228;Pesca
08-03-2017;1.3216;Running
08-03-2017;164.78699999999998;Sci
08-03-2017;486.927;Snowboard
09-03-2017;96.1051;Basket
09-03-2017;3319.9004999999997;Calcio
09-03-2017;3374.21;Casual
09-03-2017;1559.9009999999998;Fitness
09-03-2017;3814.3853999999997;Pesca
09-03-2017;615.3699999999999;Running
09-03-2017;4249.77;Snowboard
09-03-2017;76.818;Tennis
09-03-2017;701.274;Trekking
10-03-2017;470.82000000000005;Bambino
10-03-2017;185.85;Basket
10-03-2017;1811.0049999999999;Calcio
10-03-2017;3636.8779999999997;Casual
10-03-2017;675.5441;Fitness
10-03-2017;223.01999999999998;Mare
10-03-2017;253.87109999999998;Pattini
10-03-2017;7410.748100000001;Pesca
10-03-2017;247.387;Running
10-03-2017;4001.97;Sci
10-03-2017;846.237;Snowboard
10-03-2017;1858.5;Trekking
11-03-2017;2237.634;Calcio
11-03-2017;2820.3769999999995;Casual
11-03-2017;370.87399999999997;Fitness
11-03-2017;136.29;Nuoto
11-03-2017;3229.7012999999997;Pesca
11-03-2017;499.72999999999996;Running
11-03-2017;427.04200000000003;Sci
11-03-2017;268.45;Tennis
12-03-2017;536.487;Basket
12-03-2017;2369.5874999999996;Calcio
12-03-2017;3063.221;Casual
12-03-2017;1122.534;Fitness
12-03-2017;5813.635800000002;Pesca
12-03-2017;239.127;Snowboard
12-03-2017;73.92699999999999;Tennis
12-03-2017;619.5;Trekking
13-03-2017;164.78699999999998;Bambino
13-03-2017;96.1051;Basket
13-03-2017;3564.8095;Calcio
13-03-2017;5733.4725;Casual
13-03-2017;1877.7870999999998;Fitness
13-03-2017;6368.542600000001;Pesca
13-03-2017;1320.3609999999999;Running
13-03-2017;2126.95;Sci
13-03-2017;113.575;Snowboard
13-03-2017;371.28700000000003;Tennis
14-03-2017;185.85;Basket
14-03-2017;3999.079;Calcio
14-03-2017;4202.688;Casual
14-03-2017;881.6311000000001;Fitness
14-03-2017;453.47400000000005;Mare
14-03-2017;98.9135;Nuoto
14-03-2017;4405.9253;Pesca
14-03-2017;834.26;Running
14-03-2017;3299.87;Sci
14-03-2017;2015.44;Snowboard
14-03-2017;2307.844;Trekking
15-03-2017;96.1051;Basket
15-03-2017;2311.7675;Calcio
15-03-2017;2456.524;Casual
15-03-2017;2089.9865;Fitness
15-03-2017;114.814;Nuoto
15-03-2017;6130.5307;Pesca
15-03-2017;3096.674;Running
15-03-2017;424.977;Sci
15-03-2017;351.05;Tennis
15-03-2017;330.19350000000003;Trekking
16-03-2017;156.94;Bambino
16-03-2017;4541.5545;Calcio
16-03-2017;4208.883;Casual
16-03-2017;334.53;Fitness
16-03-2017;226.737;Mare
16-03-2017;4424.7994;Pesca
16-03-2017;491.46999999999997;Running
16-03-2017;1704.8639999999998;Sci
16-03-2017;1817.2;Snowboard
17-03-2017;1630.111;Calcio
17-03-2017;3802.491;Casual
17-03-2017;349.81100000000004;Fitness
17-03-2017;98.294;Nuoto
17-03-2017;2669.8385000000003;Pesca
17-03-2017;31.6771;Ping-pong
17-03-2017;494.774;Running
17-03-2017;1234.87;Sci
17-03-2017;164.78699999999998;Trekking
18-03-2017;1469.454;Calcio
18-03-2017;1845.0774999999999;Casual
18-03-2017;495.59999999999997;Fitness
18-03-2017;250.691;Mare
18-03-2017;86.317;Nuoto
18-03-2017;2676.8595;Pesca
18-03-2017;660.8;Running
18-03-2017;268.45;Tennis
19-03-2017;82.187;Bambino
19-03-2017;206.2935;Basket
19-03-2017;3549.1155000000003;Calcio
19-03-2017;2617.181;Casual
19-03-2017;123.487;Fitness
19-03-2017;305.62;Mare
19-03-2017;3328.0365999999995;Pesca
19-03-2017;949.4870000000001;Running
19-03-2017;320.48799999999994;Sci
19-03-2017;2444.96;Snowboard
20-03-2017;301.49;Bambino
20-03-2017;2126.2066;Calcio
20-03-2017;2134.797;Casual
20-03-2017;743.4;Fitness
20-03-2017;3874.0226;Pesca
20-03-2017;743.4;Running
20-03-2017;1089.907;Snowboard
21-03-2017;2378.054;Calcio
21-03-2017;1279.4739999999997;Casual
21-03-2017;197.414;Fitness
21-03-2017;304.17449999999997;Nuoto
21-03-2017;222.607;Pattini
21-03-2017;2961.5816999999997;Pesca
21-03-2017;3963.2306;Running
21-03-2017;825.5870000000001;Snowboard
22-03-2017;3243.4955;Calcio
22-03-2017;1713.7435;Casual
22-03-2017;1640.2295000000001;Fitness
22-03-2017;615.37;Golf
22-03-2017;5634.7242;Pesca
22-03-2017;288.687;Sci
22-03-2017;322.14;Trekking
23-03-2017;247.387;Bambino
23-03-2017;2513.518;Calcio
23-03-2017;3311.2275;Casual
23-03-2017;754.5509999999999;Fitness
23-03-2017;189.56699999999998;Mare
23-03-2017;329.57399999999996;Nuoto
23-03-2017;69.797;Pattini
23-03-2017;2919.4556999999995;Pesca
23-03-2017;474.53700000000003;Running
23-03-2017;90.44699999999999;Skateboard
23-03-2017;1007.307;Snowboard
24-03-2017;3829.5424999999996;Calcio
24-03-2017;3575.3409999999994;Casual
24-03-2017;1517.8576;Fitness
24-03-2017;3586.1203000000005;Pesca
24-03-2017;883.8199999999999;Running
24-03-2017;309.75;Trekking
25-03-2017;1778.9975;Calcio
25-03-2017;2903.1835;Casual
25-03-2017;1022.588;Fitness
25-03-2017;61.537;Nuoto
25-03-2017;3209.2991;Pesca
25-03-2017;718.6199999999999;Running
25-03-2017;185.85;Trekking
26-03-2017;111.50999999999999;Basket
26-03-2017;1102.71;Calcio
26-03-2017;3419.2269999999994;Casual
26-03-2017;102.424;Ciclismo
26-03-2017;866.0609999999999;Fitness
26-03-2017;3567.907;Pesca
26-03-2017;821.4569999999999;Running
26-03-2017;578.1999999999999;Tennis
27-03-2017;82.187;Bambino
27-03-2017;2745.0045;Calcio
27-03-2017;1774.8675;Casual
27-03-2017;56.581;Ciclismo
27-03-2017;1068.5136;Fitness
27-03-2017;3969.2604;Pesca
27-03-2017;677.3199999999999;Running
27-03-2017;512.12;Snowboard
28-03-2017;103.25;Bambino
28-03-2017;302.6051;Basket
28-03-2017;2894.7169999999996;Calcio
28-03-2017;1997.6809999999998;Casual
28-03-2017;27.671;Ciclismo
28-03-2017;1285.5450999999998;Fitness
28-03-2017;734.1075000000001;Nuoto
28-03-2017;4346.6598;Pesca
28-03-2017;1234.87;Running
28-03-2017;1974.14;Sci
28-03-2017;619.5;Trekking
29-03-2017;309.337;Bambino
29-03-2017;2534.168;Calcio
29-03-2017;1869.651;Casual
29-03-2017;887.0001;Fitness
29-03-2017;177.177;Mare
29-03-2017;5848.658200000001;Pesca
29-03-2017;1367.03;Running
29-03-2017;123.487;Skateboard
29-03-2017;264.32;Snowboard
29-03-2017;185.85;Trekking
30-03-2017;318.01;Bambino
30-03-2017;2129.0150000000003;Calcio
30-03-2017;1216.2849999999999;Casual
30-03-2017;56.580999999999996;Ciclismo
30-03-2017;53.277;Danza
30-03-2017;685.2496;Fitness
30-03-2017;90.44699999999999;Mare
30-03-2017;399.371;Nuoto
30-03-2017;3222.6803;Pesca
30-03-2017;1965.8799999999999;Running
30-03-2017;804.937;Trekking
31-03-2017;2753.058;Calcio
31-03-2017;2549.2425000000003;Casual
31-03-2017;46.25599999999999;Ciclismo
31-03-2017;1645.2681;Fitness
31-03-2017;1824.7992;Pesca
31-03-2017;783.874;Running
31-03-2017;132.16;Snowboard
01-04-2017;26.845;Arti marziali
01-04-2017;1246.4753;Calcio
01-04-2017;929.25;Casual
01-04-2017;180.481;Ciclismo
01-04-2017;371.28700000000003;Fitness
01-04-2017;106.967;Nuoto
01-04-2017;8294.1964;Pesca
01-04-2017;900.3399999999999;Running
01-04-2017;329.98699999999997;Snowboard
02-04-2017;164.78699999999998;Bambino
02-04-2017;128.03;Basket
02-04-2017;4496.744;Calcio
02-04-2017;3893.1445;Casual
02-04-2017;301.49;Ciclismo
02-04-2017;412.174;Fitness
02-04-2017;3910.201400000001;Pesca
02-04-2017;1317.4699999999998;Running
02-04-2017;139.8005;Trekking
03-04-2017;103.25;Basket
