data,Football,Casual,Fishing
2016-10-08,3021.3015,5004.321,1461.1940000000002
2016-10-09,858.627,2670.045,4348.477
2016-10-10,2729.93,5065.032000000001,2593.5574000000006
2016-10-11,2402.834,3807.447,2903.761699999999
2016-10-12,7865.998,5652.731,1298.4307
2016-10-13,2778.0445,4556.8355,3277.155
2016-10-14,1866.1405,1762.684,2180.227
2016-10-15,1221.9431,1870.6835,4715.221
2016-10-16,2105.061,2225.244,2546.9297
2016-10-17,2080.281,2358.0235,5010.102999999999
2016-10-18,3913.5880000000006,2245.481,2543.0475
2016-10-19,2995.902,2944.0705,2903.3900000000003
2016-10-20,2732.821,6114.2585,879.6899999999999
2016-10-21,1744.512,4979.3345,3202.0716
2016-10-22,2197.16,4117.61,898.2337
2016-10-23,783.461,2498.237,2039.8895999999995
2016-10-24,3039.267,2762.144,3883.3977
2016-10-25,1750.707,1940.4805,4463.414900000001
2016-10-26,4239.2385,2126.537,4420.6694
2016-10-27,2382.597,1750.0875,3716.5457
2016-10-28,1997.268,2249.611,3995.7337
2016-10-29,598.85,1976.2050000000004,1380.8655
2016-10-30,1292.4834999999998,358.897,352.702
2016-10-31,1986.117,1590.0499999999995,761.9849999999999
2016-11-01,1861.804,9513.042,7124.662999999999
2016-11-02,3091.305,3985.037,4625.5587
2016-11-03,1015.567,3249.071,8880.0782
2016-11-04,1600.375,4055.66,3550.1067
2016-11-05,453.474,1549.989,4419.4304
2016-11-06,1591.7019999999998,2155.034,1433.523
2016-11-07,1766.814,12397.434,4341.6212
2016-11-08,2553.166,2089.367,2477.999999999999
2016-11-09,3694.0785,3925.978,1996.8137
2016-11-10,1457.064,2724.7675000000004,5145.9800000000005
2016-11-11,1224.958,4524.415,2848.6262
2016-11-12,7239.477000000001,4377.387000000001,3704.8578
2016-11-13,1014.328,214.347,5254.9707
2016-11-14,1746.164,2518.061,6047.558999999999
2016-11-15,1207.8185,2303.714,1468.9996999999998
2016-11-16,3383.9155,1883.28,3569.2699
2016-11-17,685.58,3443.594,3341.1700000000005
